"Date and time","SMV340200 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340201 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340202 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340203 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340204 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340205 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340206 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340207 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340208 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340209 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340210 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340211 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340212 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340213 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340230 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340232 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340233 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340234 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340262 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340263 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","idrac-9DQGPV3 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","idrac-BDQGPV3 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","idrac-CDQGPV3 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","idrac-DDQGPV3 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","idrac-FDQGPV3 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)"
"2025-06-10T16:15:00-03:00","21","30","23","28","26","35","24","32","23","29","24","28","18","27","29","27","26","19","27","33","31","24","22","21","27"
"2025-06-10T16:30:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","18","26","29","27","26","19","27","33","31","24","22","21","27"
"2025-06-10T16:45:00-03:00","21","30","23","28","26","35","24","32","23","29","24","28","18","26","28","28","26","19","27","34","31","24","22","21","27"
"2025-06-10T17:00:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","26","28","28","26","19","27","34","31","24","22","21","27"
"2025-06-10T17:15:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","26","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T17:30:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","26","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T17:45:00-03:00","21","30","23","28","27","35","24","33","23","29","24","28","19","26","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T18:00:00-03:00","21","30","23","28","26","35","24","32","23","29","24","28","19","27","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T18:15:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","26","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T18:30:00-03:00","21","30","23","28","27","35","24","32","23","29","23","29","19","27","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T18:45:00-03:00","21","30","23","28","27","35","24","32","23","29","23","29","19","27","29","28","26","19","27","33","31","24","22","21","26"
"2025-06-10T19:00:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","27","29","28","26","19","28","33","31","24","22","21","27"
"2025-06-10T19:15:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","18","27","29","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T19:30:00-03:00","22","30","23","28","27","35","24","32","24","29","24","28","18","26","29","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T19:45:00-03:00","22","30","23","28","27","35","24","33","23","29","24","28","18","26","29","28","26","19","28","33","31","24","22","21","27"
"2025-06-10T20:00:00-03:00","22","30","23","28","27","35","24","32","24","29","24","28","19","26","29","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T20:15:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","26","29","28","26","19","28","33","31","24","22","21","27"
"2025-06-10T20:30:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","27","29","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T20:45:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","27","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T21:00:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","26","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T21:15:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","27","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T21:30:00-03:00","21","30","23","28","26","35","24","33","23","29","24","28","18","27","28","28","26","19","27","34","31","24","22","21","27"
"2025-06-10T21:45:00-03:00","21","30","23","28","27","35","24","32","23","29","24","28","19","26","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T22:00:00-03:00","21","31","23","28","27","35","24","33","23","29","23","28","19","27","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T22:15:00-03:00","21","31","23","28","27","35","24","33","23","29","24","29","19","27","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T22:30:00-03:00","21","30","23","28","27","35","24","33","23","29","23","28","18","27","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T22:45:00-03:00","21","31","23","28","27","35","24","33","23","29","23","28","18","26","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-10T23:00:00-03:00","21","31","23","28","27","35","24","33","23","29","23","28","18","27","28","28","26","19","27","34","31","24","22","21","27"
"2025-06-10T23:15:00-03:00","21","31","23","29","26","35","24","33","23","29","23","28","18","27","28","28","26","19","27","34","31","24","22","21","27"
"2025-06-10T23:30:00-03:00","21","31","23","29","26","35","24","32","23","29","23","29","18","26","28","28","26","19","27","34","31","24","22","21","27"
"2025-06-10T23:45:00-03:00","21","30","23","28","27","35","24","32","23","29","23","28","18","27","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-11T00:00:00-03:00","21","30","23","28","27","35","24","33","23","29","23","28","18","27","28","28","26","19","27","33","31","24","22","21","27"
"2025-06-11T00:15:00-03:00","21","31","23","28","26","35","24","33","23","29","23","29","18","27","28","27","27","19","27","33","31","24","22","21","27"
"2025-06-11T00:30:00-03:00","21","30","23","28","27","35","24","33","23","29","23","29","18","27","28","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T00:45:00-03:00","21","30","23","28","27","35","24","33","23","29","23","28","18","27","28","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T01:00:00-03:00","21","30","23","28","27","35","24","33","23","29","23","28","18","27","28","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T01:15:00-03:00","21","30","23","28","27","35","24","33","23","29","23","28","18","27","28","27","26","18","27","33","31","24","22","21","27"
"2025-06-11T01:30:00-03:00","21","30","22","28","26","35","24","33","23","29","23","28","18","26","28","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T01:45:00-03:00","21","30","22","28","26","35","24","32","23","29","23","29","18","27","28","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T02:00:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","27","28","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T02:15:00-03:00","21","30","23","28","27","35","24","32","23","29","23","28","18","26","28","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T02:30:00-03:00","21","30","22","28","27","35","24","32","23","29","23","28","18","27","28","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T02:45:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","26","29","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T03:00:00-03:00","21","30","22","28","27","35","24","32","23","29","23","28","18","27","29","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T03:15:00-03:00","21","30","22","28","27","35","24","32","23","29","23","28","18","26","29","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T03:30:00-03:00","20","30","22","28","27","35","24","32","23","29","23","28","18","26","29","28","26","18","27","33","31","24","22","21","26"
"2025-06-11T03:45:00-03:00","21","30","22","28","26","35","24","32","23","29","23","29","18","26","28","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T04:00:00-03:00","21","30","22","28","27","35","24","32","23","29","23","28","18","27","28","28","26","18","27","33","31","24","22","21","26"
"2025-06-11T04:15:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","27","28","27","26","18","27","33","31","24","22","21","26"
"2025-06-11T04:30:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","27","28","27","26","18","27","33","31","24","22","21","26"
"2025-06-11T04:45:00-03:00","20","31","22","28","26","35","24","32","23","29","23","28","18","26","28","28","26","18","27","33","31","24","22","21","27"
"2025-06-11T05:00:00-03:00","21","30","22","29","26","35","24","32","23","29","23","28","18","26","28","28","26","18","27","33","31","24","22","21","26"
"2025-06-11T05:15:00-03:00","21","30","22","28","27","35","24","32","23","29","23","29","18","26","28","27","26","18","27","33","31","24","22","21","26"
"2025-06-11T05:30:00-03:00","21","30","22","28","26","35","24","32","23","29","23","28","18","27","28","27","26","18","27","33","31","24","22","21","27"
"2025-06-11T05:45:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","26","28","27","26","18","27","33","31","24","22","21","26"
"2025-06-11T06:00:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","26","28","27","27","18","26","34","31","24","22","21","26"
"2025-06-11T06:15:00-03:00","21","30","22","28","26","35","24","32","23","29","23","28","18","26","28","27","26","18","26","33","31","24","23","22","27"
"2025-06-11T06:30:00-03:00","21","30","22","28","27","35","24","32","23","29","23","28","18","27","28","28","26","18","27","33","31","24","23","22","26"
"2025-06-11T06:45:00-03:00","21","30","22","28","26","35","24","32","23","29","23","28","18","27","28","28","26","18","27","32","31","24","23","22","26"
"2025-06-11T07:00:00-03:00","21","30","23","28","26","35","24","32","23","29","23","28","18","27","28","28","26","18","28","33","31","24","23","22","26"
"2025-06-11T07:15:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","27","28","27","26","18","27","33","31","24","23","22","26"
"2025-06-11T07:30:00-03:00","20","30","22","28","27","35","24","32","23","29","23","28","18","27","28","28","26","18","27","33","31","24","23","22","27"
"2025-06-11T07:45:00-03:00","20","30","22","28","27","35","24","32","23","29","23","28","18","26","28","28","26","18","27","33","31","24","23","22","26"
"2025-06-11T08:00:00-03:00","20","30","22","28","27","35","24","32","23","29","23","28","18","26","28","28","27","18","27","33","31","24","23","22","26"
"2025-06-11T08:15:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","26","28","28","26","18","27","33","31","24","23","22","27"
"2025-06-11T08:30:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","26","28","28","26","18","27","33","31","24","23","22","26"
"2025-06-11T08:45:00-03:00","20","30","22","28","26","35","24","32","23","29","23","29","18","27","28","28","26","18","27","33","31","24","23","22","26"
"2025-06-11T09:00:00-03:00","20","30","22","28","27","35","24","32","23","29","23","29","18","27","28","27","26","18","27","33","31","24","23","22","26"
"2025-06-11T09:15:00-03:00","20","30","22","28","26","35","24","32","23","29","23","29","18","27","28","28","26","18","27","33","31","24","23","22","26"
"2025-06-11T09:30:00-03:00","20","30","22","28","26","35","24","32","23","29","23","29","18","27","28","28","26","18","27","33","31","24","23","22","26"
"2025-06-11T09:45:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","27","","28","26","18","27","33","31","24","23","22","27"
"2025-06-11T10:00:00-03:00","20","30","22","28","27","35","24","32","23","29","23","28","18","26","","27","26","18","27","33","31","24","23","22","26"
"2025-06-11T10:15:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","27","28","27","26","18","27","33","31","24","23","22","26"
"2025-06-11T10:30:00-03:00","21","30","22","28","26","35","24","32","23","29","23","28","18","26","28","27","26","18","27","33","31","24","23","22","26"
"2025-06-11T10:45:00-03:00","21","30","22","28","27","35","24","32","23","29","23","28","18","27","29","27","26","18","27","33","31","24","23","22","26"
"2025-06-11T11:00:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","27","29","27","26","18","27","33","31","24","23","22","26"
"2025-06-11T11:15:00-03:00","20","31","22","30","26","35","24","32","23","29","23","28","18","27","29","27","27","18","26","33","31","24","23","22","26"
"2025-06-11T11:30:00-03:00","20","31","22","28","26","35","24","32","23","29","23","28","18","26","29","27","26","18","27","33","31","24","23","22","27"
"2025-06-11T11:45:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","26","28","27","26","18","27","33","31","24","23","22","26"
"2025-06-11T12:00:00-03:00","20","31","22","28","26","35","24","32","23","29","23","28","18","26","28","27","26","18","27","33","31","24","23","22","26"
"2025-06-11T12:15:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","26","28","26","28","18","27","33","31","24","23","22","27"
"2025-06-11T12:30:00-03:00","20","30","22","28","26","35","24","32","23","29","23","27","18","26","28","27","26","18","26","33","31","24","23","22","27"
"2025-06-11T12:45:00-03:00","21","30","22","28","26","35","24","32","23","29","23","28","18","26","28","27","26","18","26","33","31","24","23","22","27"
"2025-06-11T13:00:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","26","28","27","26","18","27","33","31","24","23","22","27"
"2025-06-11T13:15:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","27","28","27","26","18","27","33","31","24","23","22","26"
"2025-06-11T13:30:00-03:00","21","30","22","28","27","35","24","32","23","29","23","28","18","26","28","27","26","18","27","33","31","24","23","22","27"
"2025-06-11T13:45:00-03:00","20","30","22","28","26","35","24","32","23","29","23","28","18","26","28","27","26","18","27","33","31","24","23","22","27"
"2025-06-11T14:00:00-03:00","20","30","22","28","27","35","24","32","23","29","23","28","18","26","28","27","26","18","27","33","31","24","23","22","27"
"2025-06-11T14:15:00-03:00","20","31","22","28","27","35","24","32","23","29","23","28","18","27","28","27","26","18","27","33","31","24","23","22","27"
"2025-06-11T14:30:00-03:00","","","","","","","24","32","","29","","","18","","28","","26","18","","33","","","","",""
"2025-06-11T14:45:00-03:00","","","","","","","24","32","","29","","","18","","28","","26","18","","33","","","","",""
"2025-06-11T15:00:00-03:00","21","31","23","28","27","35","24","32","23","29","23","28","18","26","28","28","26","18","27","33","31","24","23","22","27"
"2025-06-11T15:15:00-03:00","21","31","23","28","26","35","24","32","23","29","23","28","18","26","28","27","26","18","27","33","31","24","23","22","27"
"2025-06-11T15:30:00-03:00","21","31","23","28","26","35","","","23","","24","28","","26","28","28","","","27","","31","24","23","22","27"
"2025-06-11T15:45:00-03:00","21","31","23","28","27","35","","","23","","24","28","","26","28","28","","","27","","31","24","23","22","27"
"2025-06-11T16:00:00-03:00","21","31","23","28","27","35","24","32","23","29","24","28","18","26","28","28","26","19","27","34","31","24","23","22","27"
"2025-06-11T16:15:00-03:00","21","31","23","29","27","35","24","32","23","29","24","28","18","26","28","27","26","19","27","34","31","24","23","22","27"
"2025-06-11T16:30:00-03:00","21","31","23","28","26","35","24","32","23","29","24","28","19","26","28","27","26","19","27","34","31","24","23","22","27"
"2025-06-11T16:45:00-03:00","21","30","23","28","26","35","24","32","23","29","24","28","19","26","29","27","26","19","27","34","31","24","23","22","27"
"2025-06-11T17:00:00-03:00","22","31","23","28","26","35","24","32","23","29","24","28","19","26","29","27","26","19","27","34","31","24","23","22","27"
"2025-06-11T17:15:00-03:00","22","31","23","28","26","35","24","32","23","29","25","28","19","26","29","27","27","19","27","33","31","24","23","22","27"
"2025-06-11T17:30:00-03:00","22","31","23","28","27","35","24","32","23","29","25","29","19","27","29","27","26","19","27","33","31","24","23","22","27"
"2025-06-11T17:45:00-03:00","22","31","24","28","27","35","24","32","24","29","25","28","19","26","28","28","26","19","27","33","31","24","23","22","27"
"2025-06-11T18:00:00-03:00","22","31","24","28","27","35","24","32","23","29","25","28","19","26","28","28","26","20","27","33","31","24","23","22","27"
"2025-06-11T18:15:00-03:00","22","31","23","29","27","35","24","32","23","29","25","28","19","27","28","28","26","20","27","33","31","24","23","22","27"
"2025-06-11T18:30:00-03:00","22","31","24","28","27","35","24","33","24","29","25","28","19","27","28","28","26","20","27","34","31","24","23","22","27"
"2025-06-11T18:45:00-03:00","22","31","23","28","26","35","24","33","24","29","25","28","19","26","28","28","26","20","27","34","31","24","23","22","27"
"2025-06-11T19:00:00-03:00","22","31","23","28","26","35","24","32","23","29","25","29","19","26","28","27","26","19","27","34","31","24","23","22","27"
"2025-06-11T19:15:00-03:00","22","31","23","28","26","35","24","32","23","29","24","29","19","27","28","27","27","19","27","34","31","24","23","22","27"
"2025-06-11T19:30:00-03:00","21","31","23","28","26","35","25","32","23","29","24","28","19","27","28","27","26","19","27","34","31","24","23","22","27"
"2025-06-11T19:45:00-03:00","22","31","23","30","27","35","24","32","23","29","24","28","19","26","28","27","26","19","27","34","31","24","23","22","27"
"2025-06-11T20:00:00-03:00","22","31","23","31","27","35","24","32","23","29","24","28","19","26","28","28","26","19","27","33","31","24","23","22","27"
"2025-06-11T20:15:00-03:00","22","31","23","28","27","35","24","32","23","29","25","28","19","26","28","28","26","19","27","33","31","24","23","22","27"
"2025-06-11T20:30:00-03:00","21","31","23","28","27","35","24","32","25","29","24","28","19","26","28","28","26","19","27","33","31","24","23","22","27"
"2025-06-11T20:45:00-03:00","22","31","24","28","27","35","24","32","24","29","24","28","19","26","28","28","29","19","27","33","31","24","23","22","27"
"2025-06-11T21:00:00-03:00","22","31","23","28","27","35","24","32","23","29","24","28","19","26","28","28","29","19","28","33","31","24","23","22","27"
"2025-06-11T21:15:00-03:00","22","31","23","28","27","35","24","32","24","29","24","28","19","26","28","27","27","19","28","33","31","24","23","22","27"
"2025-06-11T21:30:00-03:00","21","31","23","28","26","35","25","32","23","29","25","28","19","26","28","28","26","19","27","33","31","24","23","22","27"
"2025-06-11T21:45:00-03:00","21","31","23","28","26","35","25","32","24","29","24","28","19","27","28","27","26","19","27","33","31","24","23","22","27"
"2025-06-11T22:00:00-03:00","21","31","23","28","27","35","24","32","24","29","24","28","19","27","28","28","26","19","27","33","31","24","23","22","27"
"2025-06-11T22:15:00-03:00","21","31","23","28","26","35","25","32","24","29","24","29","19","26","28","28","26","19","27","34","31","24","23","22","27"
"2025-06-11T22:30:00-03:00","21","31","23","28","26","35","24","32","23","29","24","29","19","27","28","28","26","19","27","34","31","24","23","22","27"
"2025-06-11T22:45:00-03:00","21","31","23","28","26","35","24","32","24","29","24","29","19","27","28","28","27","19","27","34","31","24","23","22","27"
"2025-06-11T23:00:00-03:00","22","31","23","28","27","35","25","32","24","29","24","28","19","27","28","28","26","19","27","34","31","24","23","22","27"
"2025-06-11T23:15:00-03:00","21","31","23","28","27","34","25","32","24","29","24","28","19","26","28","28","26","19","27","34","31","24","23","22","27"
"2025-06-11T23:30:00-03:00","21","31","23","28","27","34","24","33","24","29","24","28","19","26","28","28","26","19","27","34","31","24","23","22","27"
"2025-06-11T23:45:00-03:00","21","31","23","28","27","34","25","33","24","29","24","29","19","27","28","28","26","19","27","34","31","24","23","22","27"
"2025-06-12T00:00:00-03:00","21","31","23","28","27","34","25","33","24","29","24","28","19","27","28","28","26","19","27","34","31","24","23","22","27"
"2025-06-12T00:15:00-03:00","20","31","23","28","27","34","25","33","23","29","23","28","19","27","28","27","26","19","27","34","31","24","23","22","27"
"2025-06-12T00:30:00-03:00","21","31","23","29","26","34","25","32","24","29","23","28","19","27","28","27","26","19","27","34","31","24","23","22","27"
"2025-06-12T00:45:00-03:00","21","31","23","29","26","34","25","32","24","29","23","28","19","26","28","28","26","19","27","33","31","24","23","22","27"
"2025-06-12T01:00:00-03:00","21","30","23","29","27","34","24","32","23","29","23","28","18","26","28","28","26","19","27","33","31","24","23","22","27"
"2025-06-12T01:15:00-03:00","21","30","23","28","27","34","24","32","23","29","23","28","18","26","28","28","26","19","27","33","31","24","23","22","27"
"2025-06-12T01:30:00-03:00","21","31","23","29","26","34","24","32","23","29","23","28","18","26","28","28","27","19","27","33","31","24","23","22","27"
"2025-06-12T01:45:00-03:00","21","31","23","29","27","34","24","32","23","29","23","28","18","26","28","28","27","18","27","33","31","24","23","22","27"
"2025-06-12T02:00:00-03:00","21","31","23","31","26","34","24","32","23","29","23","29","18","28","28","28","27","18","27","33","31","24","23","22","27"
"2025-06-12T02:15:00-03:00","21","32","23","31","26","34","24","32","23","29","23","30","18","28","28","28","26","19","27","33","31","24","23","22","27"
"2025-06-12T02:30:00-03:00","21","32","23","31","26","34","24","32","23","29","23","30","18","29","28","28","27","18","27","33","31","24","23","22","27"
"2025-06-12T02:45:00-03:00","21","32","23","31","26","34","24","32","23","29","23","30","18","29","28","28","27","18","27","33","31","24","23","22","27"
"2025-06-12T03:00:00-03:00","21","32","23","31","27","34","24","32","23","29","23","30","18","28","28","28","29","18","27","33","31","24","23","22","27"
"2025-06-12T03:15:00-03:00","21","32","23","31","26","34","24","32","23","30","23","30","18","28","28","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T03:30:00-03:00","21","32","23","31","27","34","24","32","23","30","23","30","18","28","28","27","30","18","27","33","31","24","23","22","27"
"2025-06-12T03:45:00-03:00","20","32","22","32","26","34","24","33","23","30","23","30","18","29","28","27","30","18","27","33","31","24","23","22","27"
"2025-06-12T04:00:00-03:00","21","32","22","31","26","34","24","33","23","30","23","30","18","28","28","28","30","18","27","33","31","24","23","22","28"
"2025-06-12T04:15:00-03:00","20","32","23","31","27","34","24","32","23","30","23","30","18","28","28","27","30","18","27","33","31","24","23","22","27"
"2025-06-12T04:30:00-03:00","21","32","22","32","26","34","24","32","23","30","23","30","18","28","28","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T04:45:00-03:00","20","32","22","32","26","34","24","32","23","30","23","30","18","29","28","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T05:00:00-03:00","21","32","22","31","26","34","24","32","23","30","23","30","18","29","28","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T05:15:00-03:00","20","32","22","31","27","34","24","32","23","30","23","30","18","28","28","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T05:30:00-03:00","20","32","22","31","26","34","24","32","23","30","23","30","18","28","28","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T05:45:00-03:00","20","32","22","31","26","34","24","32","23","30","23","30","18","28","29","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T06:00:00-03:00","21","32","22","32","26","34","24","32","23","30","23","30","18","28","29","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T06:15:00-03:00","21","32","22","32","26","34","24","32","23","30","23","30","18","28","29","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T06:30:00-03:00","20","32","22","31","26","34","24","32","23","30","23","30","18","29","29","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T06:45:00-03:00","20","32","22","31","26","34","24","32","23","30","23","30","18","28","29","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T07:00:00-03:00","20","32","22","31","26","34","24","32","23","30","23","30","18","28","29","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T07:15:00-03:00","20","32","22","31","27","34","24","32","23","30","23","30","18","28","29","28","30","18","27","33","31","24","23","22","27"
"2025-06-12T07:30:00-03:00","20","32","22","31","27","34","24","32","23","30","23","30","18","28","29","28","30","18","27","34","31","24","23","22","27"
"2025-06-12T07:45:00-03:00","20","32","22","31","27","34","24","32","23","30","23","30","18","28","28","28","30","18","27","34","31","24","23","22","27"
"2025-06-12T08:00:00-03:00","20","32","22","31","27","34","24","32","23","30","23","30","18","28","28","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T08:15:00-03:00","20","32","22","31","26","34","24","32","23","30","22","30","18","28","28","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T08:30:00-03:00","20","32","22","31","26","34","24","32","23","30","22","30","18","28","28","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T08:45:00-03:00","20","32","22","31","27","34","24","32","23","30","22","30","18","28","29","28","30","18","27","34","31","25","23","22","27"
"2025-06-12T09:00:00-03:00","20","32","22","31","27","34","24","32","23","30","22","30","18","28","29","28","30","18","28","33","31","25","23","22","27"
"2025-06-12T09:15:00-03:00","20","31","22","31","26","34","24","32","23","30","22","30","18","28","29","28","30","18","27","34","31","25","23","22","27"
"2025-06-12T09:30:00-03:00","20","31","22","31","26","34","24","32","23","30","23","30","18","28","29","28","30","18","27","34","31","25","23","22","27"
"2025-06-12T09:45:00-03:00","20","31","22","31","26","34","24","32","23","30","22","30","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T10:00:00-03:00","20","31","22","31","26","34","24","32","23","30","22","30","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T10:15:00-03:00","20","31","22","32","26","34","24","32","23","30","22","30","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T10:30:00-03:00","20","31","22","31","27","34","24","32","23","30","22","30","18","29","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T10:45:00-03:00","20","31","22","31","27","34","24","32","23","30","22","30","18","28","29","28","30","18","28","32","31","25","23","22","27"
"2025-06-12T11:00:00-03:00","20","31","22","31","26","34","24","32","23","30","22","30","18","28","29","27","30","18","27","33","31","25","23","22","27"
"2025-06-12T11:15:00-03:00","20","32","22","31","26","34","24","32","23","30","22","30","18","28","29","27","30","18","27","33","31","25","23","22","27"
"2025-06-12T11:30:00-03:00","20","32","22","31","26","34","24","32","23","30","22","30","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T11:45:00-03:00","20","32","22","32","26","34","24","32","23","30","22","30","18","28","28","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T12:00:00-03:00","20","32","22","31","26","34","24","32","23","30","22","30","18","28","28","27","30","18","27","33","31","25","23","22","27"
"2025-06-12T12:15:00-03:00","20","32","22","32","26","34","24","32","23","30","22","30","18","28","28","27","30","18","27","33","31","25","23","22","27"
"2025-06-12T12:30:00-03:00","20","32","22","32","26","34","24","32","23","30","22","29","18","28","28","27","30","18","27","33","31","25","23","22","27"
"2025-06-12T12:45:00-03:00","20","31","22","32","26","34","23","32","23","30","22","30","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T13:00:00-03:00","20","31","22","31","26","34","24","32","23","30","23","29","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T13:15:00-03:00","20","31","22","31","26","34","24","32","23","30","23","30","18","28","29","27","30","18","27","33","31","25","23","22","27"
"2025-06-12T13:30:00-03:00","20","32","22","32","26","34","24","32","23","30","23","30","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T13:45:00-03:00","21","32","22","31","27","34","24","32","23","30","23","30","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T14:00:00-03:00","20","32","22","31","27","34","24","32","23","30","23","30","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T14:15:00-03:00","20","32","22","31","26","34","24","32","23","30","23","30","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T14:30:00-03:00","20","32","22","31","26","34","24","32","23","30","23","29","18","28","29","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T14:45:00-03:00","21","32","22","31","26","34","24","32","23","30","23","30","18","28","28","28","30","18","27","33","31","25","23","22","27"
"2025-06-12T15:00:00-03:00","21","32","23","31","27","34","24","32","23","30","23","30","18","28","28","28","30","18","28","33","31","25","23","22","27"
"2025-06-12T15:15:00-03:00","21","32","23","31","27","34","24","32","23","30","23","29","18","28","28","28","30","18","27","33","31","25","23","22","27"
