"Date and time","SMV340200 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340201 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340202 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340203 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340204 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340205 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340206 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340207 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340208 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340209 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340210 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340211 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340212 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340213 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340230 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340232 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340233 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340234 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340262 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","SMV340263 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","idrac-9DQGPV3 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","idrac-BDQGPV3 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","idrac-CDQGPV3 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","idrac-DDQGPV3 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)","idrac-FDQGPV3 - Peak Inlet Temperature (°C, Min. over last 15 min) (°C)"
"2025-06-16T13:00:00-03:00","20","31","22","31","25","32","23","32","22","29","22","29","17","28","","25","29","17","26","32","30","23","20","20","27"
"2025-06-16T13:15:00-03:00","20","31","22","31","24","32","23","32","22","29","22","30","17","28","","25","29","17","24","32","30","23","","20","27"
"2025-06-16T13:30:00-03:00","20","32","22","31","23","32","23","32","22","29","22","29","17","27","","26","29","17","24","33","30","23","","20","27"
"2025-06-16T13:45:00-03:00","20","32","22","31","23","32","23","32","22","29","22","29","17","27","","25","28","17","24","33","31","23","20","20","27"
"2025-06-16T14:00:00-03:00","20","31","22","30","23","32","23","32","22","29","22","29","17","27","","25","29","17","24","33","31","23","20","20","27"
"2025-06-16T14:15:00-03:00","20","32","22","31","23","32","23","32","22","29","22","29","17","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T14:30:00-03:00","20","32","22","31","23","32","23","32","22","29","22","29","17","26","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T14:45:00-03:00","20","32","22","31","25","32","23","32","22","29","22","29","17","27","","25","29","18","25","33","31","23","20","20","27"
"2025-06-16T15:00:00-03:00","20","32","22","31","23","32","23","33","22","29","22","29","17","27","","25","29","18","23","33","31","23","20","20","27"
"2025-06-16T15:15:00-03:00","20","32","22","31","23","32","23","33","22","29","22","29","17","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T15:30:00-03:00","20","32","22","31","23","32","23","33","22","29","23","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T15:45:00-03:00","20","32","22","30","23","32","23","32","22","29","22","29","18","26","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T16:00:00-03:00","20","32","22","31","23","32","23","33","22","29","22","29","18","26","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T16:15:00-03:00","20","32","22","31","23","32","23","33","22","29","23","29","18","26","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T16:30:00-03:00","20","32","22","31","23","32","23","33","22","29","23","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T16:45:00-03:00","20","32","22","31","24","32","23","33","22","29","23","29","18","27","","26","29","18","25","33","31","23","20","20","27"
"2025-06-16T17:00:00-03:00","20","32","22","31","23","32","23","33","22","29","23","28","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T17:15:00-03:00","20","32","22","30","23","32","23","32","22","29","23","29","18","26","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T17:30:00-03:00","20","32","22","31","24","","23","33","22","29","23","29","18","28","","26","29","18","25","33","31","23","20","20","27"
"2025-06-16T17:45:00-03:00","20","32","22","31","24","","23","32","22","29","23","29","18","27","","26","29","18","24","33","31","23","20","20","27"
"2025-06-16T18:00:00-03:00","20","32","22","31","24","32","23","33","23","29","23","29","18","27","","25","29","18","25","33","31","23","20","20","27"
"2025-06-16T18:15:00-03:00","21","32","22","31","24","32","23","32","22","29","23","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T18:30:00-03:00","21","32","22","31","24","32","23","33","23","29","23","29","18","27","","26","29","18","25","33","31","23","20","20","27"
"2025-06-16T18:45:00-03:00","21","32","23","31","24","32","23","33","22","29","23","29","18","27","","25","29","18","25","33","31","23","20","20","27"
"2025-06-16T19:00:00-03:00","20","32","22","31","24","32","23","32","22","29","23","29","18","27","","26","29","18","25","33","31","23","20","20","27"
"2025-06-16T19:15:00-03:00","20","32","22","31","24","32","23","33","22","29","23","29","18","27","","25","29","18","25","33","31","23","20","20","27"
"2025-06-16T19:30:00-03:00","20","32","22","31","24","32","23","33","22","29","23","29","18","28","","26","29","18","24","33","31","23","20","20","27"
"2025-06-16T19:45:00-03:00","20","32","22","31","24","32","23","33","22","29","23","29","18","27","","26","29","18","25","33","31","23","20","20","27"
"2025-06-16T20:00:00-03:00","20","32","22","31","24","32","24","33","22","29","23","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T20:15:00-03:00","21","32","23","31","23","32","23","33","22","29","23","29","18","28","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T20:30:00-03:00","20","32","23","31","23","32","23","33","22","29","23","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T20:45:00-03:00","20","32","22","31","24","32","23","32","22","29","23","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T21:00:00-03:00","20","32","22","31","23","32","23","33","22","29","23","29","18","28","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T21:15:00-03:00","20","32","22","31","23","32","23","33","22","29","23","30","18","28","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T21:30:00-03:00","20","32","22","31","23","32","23","33","22","29","23","30","18","28","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T21:45:00-03:00","20","32","22","31","23","32","23","33","22","29","23","30","18","28","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T22:00:00-03:00","20","32","22","31","24","32","23","33","22","29","23","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T22:15:00-03:00","20","32","22","31","23","32","23","33","22","29","23","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-16T22:30:00-03:00","20","32","22","31","24","32","23","33","22","29","23","29","18","26","","25","29","18","25","33","31","23","20","20","27"
"2025-06-16T22:45:00-03:00","20","32","22","31","23","33","23","33","22","29","23","29","18","27","","26","29","18","24","33","31","23","20","20","27"
"2025-06-16T23:00:00-03:00","20","32","22","31","23","33","23","33","22","29","23","29","18","27","","25","29","18","25","33","31","23","20","20","27"
"2025-06-16T23:15:00-03:00","20","32","22","31","24","33","23","32","22","29","22","29","18","28","","25","29","18","25","33","31","23","20","20","27"
"2025-06-16T23:30:00-03:00","20","32","22","31","24","33","23","33","22","29","22","29","18","27","","24","29","18","24","33","31","23","20","20","27"
"2025-06-16T23:45:00-03:00","20","32","22","31","23","33","23","33","22","29","22","29","18","27","","27","29","18","24","33","31","23","20","20","27"
"2025-06-17T00:00:00-03:00","20","32","22","31","24","33","23","33","22","29","22","29","18","28","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T00:15:00-03:00","20","32","22","31","23","33","23","33","23","29","22","29","18","27","","24","29","18","24","33","31","23","20","20","27"
"2025-06-17T00:30:00-03:00","20","32","22","31","23","33","23","33","22","29","22","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T00:45:00-03:00","20","32","22","31","23","33","23","33","22","29","22","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T01:00:00-03:00","20","32","22","31","23","33","23","33","22","29","22","28","18","27","","25","30","18","24","33","31","23","20","20","27"
"2025-06-17T01:15:00-03:00","20","32","22","31","23","33","23","33","22","29","22","29","17","26","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T01:30:00-03:00","20","32","22","31","24","33","23","33","22","29","22","29","18","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T01:45:00-03:00","20","32","22","31","24","33","23","33","22","29","22","29","18","27","","27","29","18","24","33","31","23","20","20","27"
"2025-06-17T02:00:00-03:00","20","32","22","31","25","33","23","33","22","29","22","29","17","27","","26","29","18","25","33","31","23","20","20","27"
"2025-06-17T02:15:00-03:00","20","32","22","31","24","33","23","33","22","29","22","29","17","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T02:30:00-03:00","20","32","22","31","24","","23","33","22","29","22","29","17","28","","27","29","18","24","33","31","23","20","20","27"
"2025-06-17T02:45:00-03:00","20","32","22","31","24","","23","32","22","29","22","29","17","27","","26","29","18","25","33","31","23","20","20","27"
"2025-06-17T03:00:00-03:00","20","32","22","31","23","33","23","33","22","29","22","29","18","28","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T03:15:00-03:00","20","31","22","31","23","33","23","33","22","29","22","29","17","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T03:30:00-03:00","20","31","22","31","23","33","23","33","22","29","22","29","17","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T03:45:00-03:00","20","31","22","31","23","33","23","33","22","29","22","29","17","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T04:00:00-03:00","20","31","22","31","24","33","23","32","22","29","22","28","17","26","","26","29","18","25","33","31","23","20","20","27"
"2025-06-17T04:15:00-03:00","20","32","22","31","23","33","23","32","22","29","22","29","17","27","","25","29","18","24","33","31","23","20","20","27"
"2025-06-17T04:30:00-03:00","20","31","22","31","25","33","23","32","22","29","22","29","17","27","","25","29","18","26","33","31","23","20","20","27"
"2025-06-17T04:45:00-03:00","20","31","22","31","24","33","23","32","22","29","22","","17","27","","25","29","18","25","33","31","23","20","20","27"
"2025-06-17T05:00:00-03:00","20","31","22","31","23","33","23","32","22","29","22","","17","27","","26","29","18","24","33","31","23","20","20","27"
"2025-06-17T05:15:00-03:00","20","31","22","31","23","33","23","32","22","29","22","29","17","27","","26","29","18","24","33","31","23","20","20","27"
"2025-06-17T05:30:00-03:00","20","31","22","31","24","33","23","32","22","29","22","29","17","27","","26","29","18","25","33","31","23","21","20","27"
"2025-06-17T05:45:00-03:00","20","31","22","31","24","33","23","32","22","29","22","29","17","27","","25","29","18","25","33","31","23","21","20","27"
"2025-06-17T06:00:00-03:00","20","31","22","31","24","33","23","32","22","29","22","29","17","27","","27","29","18","24","33","31","23","21","20","27"
"2025-06-17T06:15:00-03:00","20","31","22","31","24","33","23","32","22","29","22","29","17","27","","26","29","18","25","33","31","23","21","20","27"
"2025-06-17T06:30:00-03:00","20","31","22","30","24","33","23","32","22","29","22","29","17","27","","25","29","18","25","33","31","23","21","20","27"
"2025-06-17T06:45:00-03:00","20","31","22","31","24","33","23","32","22","29","22","29","17","27","","26","29","18","25","33","31","23","21","20","27"
"2025-06-17T07:00:00-03:00","20","31","22","31","25","33","23","32","22","29","22","29","17","27","","25","29","18","26","33","31","23","21","20","27"
"2025-06-17T07:15:00-03:00","20","31","22","31","23","33","23","32","22","29","22","29","17","27","","26","29","18","24","33","31","23","21","20","27"
"2025-06-17T07:30:00-03:00","20","32","22","31","23","33","23","32","22","29","22","29","17","27","","25","29","17","24","33","31","23","21","20","27"
"2025-06-17T07:45:00-03:00","20","31","22","31","24","33","23","32","22","29","22","29","17","27","","26","29","17","25","33","31","23","21","20","27"
"2025-06-17T08:00:00-03:00","20","31","22","31","24","33","23","32","22","29","22","29","17","27","","25","29","17","25","33","31","23","21","20","27"
"2025-06-17T08:15:00-03:00","20","31","22","31","24","33","23","32","22","29","22","29","17","27","","25","29","17","25","33","31","23","21","20","27"
"2025-06-17T08:30:00-03:00","20","31","22","30","23","33","23","32","22","29","21","29","17","27","","25","29","17","24","33","31","23","21","20","27"
"2025-06-17T08:45:00-03:00","20","31","22","30","23","33","23","32","22","29","21","28","17","26","","25","29","17","24","33","31","23","21","20","27"
"2025-06-17T09:00:00-03:00","20","31","22","31","26","33","23","32","22","","22","29","17","27","","25","29","17","26","33","31","23","21","20","27"
"2025-06-17T09:15:00-03:00","20","31","22","31","24","33","23","32","22","","22","29","17","27","","26","29","17","25","33","31","23","21","20","27"
"2025-06-17T09:30:00-03:00","20","31","22","31","24","33","23","32","22","29","22","29","17","27","","27","29","17","25","33","31","23","21","20","27"
"2025-06-17T09:45:00-03:00","20","31","22","31","26","33","23","32","22","29","22","29","17","27","","25","29","17","27","33","30","23","21","20","27"
"2025-06-17T10:00:00-03:00","20","31","22","31","24","33","23","32","22","29","22","29","17","27","","26","29","17","24","33","31","23","21","20","27"
"2025-06-17T10:15:00-03:00","20","31","22","31","23","33","23","32","22","29","22","29","17","27","","25","29","17","24","33","31","23","21","20","27"
"2025-06-17T10:30:00-03:00","20","31","22","31","23","33","23","32","22","29","22","29","17","27","","25","29","17","24","33","31","23","21","20","27"
"2025-06-17T10:45:00-03:00","20","31","22","31","25","33","23","32","22","29","22","29","17","27","","25","29","18","26","33","30","23","21","20","27"
"2025-06-17T11:00:00-03:00","20","31","22","31","23","33","23","32","22","29","21","29","17","27","","26","29","17","24","33","30","23","21","20","27"
"2025-06-17T11:15:00-03:00","20","31","22","30","23","32","23","32","22","29","21","28","17","26","","25","29","17","25","32","30","23","21","20","27"
"2025-06-17T11:30:00-03:00","20","31","22","30","23","32","23","32","22","29","21","29","17","27","","26","29","17","24","32","31","23","21","20","27"
"2025-06-17T11:45:00-03:00","20","31","22","30","25","32","23","32","22","29","22","29","17","27","","26","29","18","27","32","31","23","21","20","27"
"2025-06-17T12:00:00-03:00","20","31","22","31","23","32","23","32","22","29","21","29","17","27","","25","29","17","25","32","31","23","","20","27"
"2025-06-17T12:15:00-03:00","20","31","22","31","23","32","23","32","22","29","21","29","17","27","","25","29","17","24","32","31","23","","20","27"
"2025-06-17T12:30:00-03:00","20","31","22","31","24","32","23","32","22","29","21","29","17","27","","25","29","17","25","32","31","23","21","20","27"
"2025-06-17T12:45:00-03:00","20","31","22","31","23","32","23","32","22","29","21","29","17","27","","27","29","17","24","32","31","23","21","20","27"
"2025-06-17T13:00:00-03:00","20","31","22","31","24","32","23","32","22","29","22","29","17","27","","25","29","17","24","32","31","23","21","20","27"
"2025-06-17T13:15:00-03:00","20","32","22","31","24","32","23","32","22","29","22","29","17","27","","25","29","17","24","33","31","23","21","20","27"
"2025-06-17T13:30:00-03:00","20","31","22","31","23","32","23","32","22","29","21","29","17","27","","26","29","17","24","33","30","23","21","20","27"
"2025-06-17T13:45:00-03:00","20","31","22","30","23","","23","32","22","29","22","29","17","26","","25","29","17","24","33","31","23","21","20","27"
"2025-06-17T14:00:00-03:00","20","31","22","30","24","","23","32","22","29","22","28","17","26","","26","29","18","24","33","31","23","21","20","27"
"2025-06-17T14:15:00-03:00","20","32","22","31","23","32","23","32","22","29","22","28","17","26","","25","29","18","24","33","31","23","21","20","27"
"2025-06-17T14:30:00-03:00","20","32","22","31","23","32","23","32","22","29","22","29","17","27","","25","29","17","24","33","31","23","21","20","27"
"2025-06-17T14:45:00-03:00","20","31","22","31","24","32","23","32","22","29","22","28","17","26","","25","29","18","25","33","31","23","21","20","27"
"2025-06-17T15:00:00-03:00","20","31","22","31","23","32","23","32","22","29","22","28","17","27","","25","29","18","24","33","31","23","21","20","27"
"2025-06-17T15:15:00-03:00","20","31","22","31","23","32","23","32","22","29","22","29","17","27","","24","29","18","24","33","31","23","21","20","27"
"2025-06-17T15:30:00-03:00","20","31","22","31","23","32","23","32","22","29","22","29","18","27","","24","29","18","24","34","31","23","21","20","27"
"2025-06-17T15:45:00-03:00","20","31","22","31","23","32","23","32","22","29","22","28","18","27","","25","29","18","24","33","31","23","21","20","27"
"2025-06-17T16:00:00-03:00","20","31","22","31","24","32","23","32","22","29","22","29","18","26","","25","29","18","24","33","31","23","21","20","27"
