"Date and time","SMV340200 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340201 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340202 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340203 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340204 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340205 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340206 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340207 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340208 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340209 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340210 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340211 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340212 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340213 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340230 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340232 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340233 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340234 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340262 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340263 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","idrac-9DQGPV3 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","idrac-BDQGPV3 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","idrac-CDQGPV3 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","idrac-DDQGPV3 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","idrac-FDQGPV3 - Inlet Temperature (°C, Avg. over last 15 min) (°C)"
"2025-06-16T21:15:00-03:00","20.612022","32","22.416667","31.25","25.143647","33.377457","23.950277","33","22.801104","29.712081","23","30","18.58011","28.027624","26","27.232044","29.889502","18.631868","25.861111","33","31","24.191802","21.810216","20.635512","27"
"2025-06-16T21:30:00-03:00","20.61326","32","22.502762","31.027624","25.333333","33.377457","23.966851","33","22.171271","29.708103","23","30","18","28","26","27.697802","29.642857","18","25.916667","33","31","24.191802","21.810216","20.635512","27"
"2025-06-16T21:45:00-03:00","20.620879","32","22.635359","31.082418","25.122222","33.377457","23.423077","33","22.82967","29.867327","23","30","18","28.192308","27","27.159341","29.723757","18","25.934066","33","31","24.191802","21.810216","20.635512","27"
"2025-06-16T22:00:00-03:00","20.502762","32","22.494444","31.027472","25.3","33.377457","23.833333","33","22.857143","29.869501","23","29.917127","18","28.082873","27","27.076923","29.972376","18","26","33","31","24.191802","21.810216","20.635512","27"
"2025-06-16T22:15:00-03:00","20.263737","32","22","31","25.243094","33.270559","23.80663","33","22.309392","29.869466","23","29.220994","18","27.47486","27","26.900552","29.807692","18","26.065934","33","31","24.191802","21.810216","20.483696","27"
"2025-06-16T22:30:00-03:00","20.245901","32","22","31","25.6","33.105939","23.333333","33","22.585636","29.869467","23","29.388889","18","27.668508","27","26.889502","29.638889","18","26.368716","33","31","24.191802","21.810216","20.606873","27.138121"
"2025-06-16T22:45:00-03:00","20.082418","32","22","31","25.309392","33.502762","23.455556","33","22.827778","29.869467","23","29.266667","18","27.58011","27","27.237569","29.812154","18","26.055249","33","31","24.191802","21.810216","20.674239","27"
"2025-06-16T23:00:00-03:00","20.303868","32","22","31","26.011111","33.672944","23.917582","33","22.52459","29.483037","23","29.833333","18","27.759777","27","27.26776","29.75","18","26.683333","33","31","24.191802","21.810216","20.597319","27"
"2025-06-16T23:15:00-03:00","20","32","22","31.04945","25.530387","33.492052","23.453039","32.945054","22.505494","29.537238","22.751381","29.834254","18","28.19337","27","27","29.530727","18","26.281768","33","31","24.191802","21.810216","20.184732","27"
"2025-06-16T23:30:00-03:00","20","32","22","31","25.165746","33.519904","23.027624","33","22.834254","29.576251","22.077348","29.244444","18","28.005524","27","26.251367","29.348067","18","25.811111","33","31","24.191802","21.810216","20.096441","27"
"2025-06-16T23:45:00-03:00","20","32","22","31.082873","25.060773","33.876987","23.5","33","22.779006","29.351617","22","29.666667","18","27.633333","27","27.752748","29.292818","18","25.9","33","31","24.191802","21.810216","20.09486","27"
"2025-06-17T00:00:00-03:00","20","32","22","31.110498","25.712707","33.372752","23.412088","33","22.807692","29.637114","22","29.464089","18","28","27","26.78453","29.785714","18","26.385474","33","31","24.191802","21.810216","20.094886","27"
"2025-06-17T00:15:00-03:00","20","32","22","31","25.133333","33.383034","23.161111","33","23","29.643064","22.027778","29.055556","18","27.554946","27","25.961326","29.833333","18","25.967033","33","31","24.191802","21.810216","20.094886","27"
"2025-06-17T00:30:00-03:00","20","32","22","31","25.322222","33.326952","23.417582","33","22.718232","29.643031","22","29.731843","18","27.674033","27","26.430939","29.411111","18","26.038461","33","31","24.108693","21.810216","20.094886","27"
"2025-06-17T00:45:00-03:00","20","32","22","31","25.258242","33.01275","23.41989","33","22.75","29.776202","22","29.416667","18","27.916667","27","26.438889","29.751381","18","25.983333","33","31","24.108693","21.775018","20.094886","27"
"2025-06-17T01:00:00-03:00","20","32","22","31","25.005556","33.012541","23.137362","33","22.405556","29.779871","22","29.072222","18","27.977653","27","26.510989","30","18","25.766667","33","31","24.206174","21.792237","20.094886","27"
"2025-06-17T01:15:00-03:00","20","32","22","31","25.244444","33.012544","23.110498","33","22.765028","29.530168","22","29","17.972528","27.39011","27","26.714286","29.577778","18","25.961326","33","31","24.202794","21.749463","20.094886","27"
"2025-06-17T01:30:00-03:00","20","32","22","31","25.154697","33.012544","23.519126","33","22.41989","29.725471","22","29.277778","18","27.75","27","26.677778","29.674033","18","25.741758","33","31","24.20285","21.75357","20.094886","27"
"2025-06-17T01:45:00-03:00","20","32","22","31","25.428571","33.012544","23.139664","33","22.087432","29.66251","22","29.288889","18","27.629834","27","27.983517","29.861879","18","25.811111","33","31","24.202849","21.568014","20.094886","27"
"2025-06-17T02:00:00-03:00","20","32","22","31","26.131868","33.012544","23","33","22.185792","29.846962","22","29.679558","17.807692","27.955556","27","27.065934","29.438889","18","26.856353","33","31","24.202849","21.575096","20.431547","27"
"2025-06-17T02:15:00-03:00","20","32","22","31","25.361111","33.012544","23.225274","33","22.164836","29.272222","22","29.1","17.972067","27.889502","27","27.087912","29.222222","18","25.555556","33","31","24.202849","21.57498","20.440866","27"
"2025-06-17T02:30:00-03:00","20","32","22","31","25.320442","33.012544","23.3","33","22","29.305832","22","29.705556","17.862638","28","27","27.703297","29.305556","18","25.933333","33","31","24.202849","21.50122","20.440712","27"
"2025-06-17T02:45:00-03:00","20","32","22","31","25.664804","33.012544","23","32.944444","22.027624","29.342572","22","29.767956","17.342541","27.917127","27","27.103826","29.388889","18","26.444444","33","31","24.202849","21.509397","20.440714","27"
"2025-06-17T03:00:00-03:00","20","32","22","31","25.377778","33.012544","23","33","22.111111","29.560286","22","29.364641","18","28","27","27.149171","29.134078","18","26.272222","33","31","24.202849","21.509263","20.440714","27"
"2025-06-17T03:15:00-03:00","20","31.945054","22","31","25.436464","33.012544","23","33","22","29.573721","22","29.303868","17.646409","27.944751","27","26.626373","29.383333","18","26.127072","33","31","24.202849","21.509266","20.440714","27"
"2025-06-17T03:30:00-03:00","20","31.357143","22","31","25.488889","33.012544","23","33","22","29.731336","22","29.172222","17.39779","27.889502","27","27.054946","29.357143","18","26.281768","33","31","24.202849","21.676613","20.440714","27"
"2025-06-17T03:45:00-03:00","20","31.540983","22","31","25.366667","33.012544","23","33","22.111732","29.880787","22","29.25","17.620112","27.889502","27","27.338798","29.411111","18","26.316667","33","31","24.202849","21.658326","20.440714","27"
"2025-06-17T04:00:00-03:00","20","31.912088","22","31","25.472222","33.012544","23","32.938889","22.027933","29.836077","22","29.194444","17.163934","27.861879","27","27.248619","29.502762","18","26.281768","33","31","24.202849","21.311432","20.440714","27"
"2025-06-17T04:15:00-03:00","20","32","22","31","25.361111","33.012544","23","32.522222","22","29.799626","22","29.783333","17","27.828729","27","26.923498","29.338889","18","26.25","33","31","24.202849","21.639889","20.440714","27"
"2025-06-17T04:30:00-03:00","20","31.763737","22","31","26.022222","33.012544","23","32.10989","22","29.740096","22","29.320442","17.054946","27.835164","27","27.088398","29.055556","18","26.889502","33","31","24.202849","21.645792","20.440714","27"
"2025-06-17T04:45:00-03:00","20","31.164836","22","31","25.502762","33.012544","23","32.276243","22","29.740096","22","","17.165746","27.972222","27","26.913043","29.446928","18","26.438889","33","31","24.202849","21.645696","20.440714","27"
"2025-06-17T05:00:00-03:00","20","31.055556","22","31","25.27933","33.012544","23","32.19337","22","29.740096","22","","17.104972","27.867403","27","27.171271","29.4","18","26.011111","33","31","24.202849","21.569794","20.440714","27"
"2025-06-17T05:15:00-03:00","20","31","22","31","25.083333","33.012544","23","32","22.027472","29.622001","22","29.359116","17.701658","27.801104","27","27.241758","29.666667","18","26.011173","33","31","24.202849","21.860209","20.440714","27"
"2025-06-17T05:30:00-03:00","20","31.027472","22","31","25.703911","33.012544","23","32.464089","22","29.665498","22","29.167598","17.363129","27.521978","27","26.911111","29.40884","18","26.561111","33","31","24.202849","21.945054","20.440714","27"
"2025-06-17T05:45:00-03:00","20","31.5","22","31","25.823204","33.012544","23","32.917127","22.027472","29.511111","22","29","17.077348","27.166667","27","27.346153","29.391061","18","25.955308","33","31","24.202849","21.831801","20.440714","27"
"2025-06-17T06:00:00-03:00","20","31.218579","22","31","25.461111","33.012544","23","32.972376","22","29.652222","22","29","17.060773","27.464089","27","27.675824","29.082418","18","25.722222","33","31","24.202849","21.834558","20.440714","27"
"2025-06-17T06:15:00-03:00","20","31.054644","22","31","25.638889","33.012544","23","32.972528","22","29.526333","22","29","17.027624","27.188889","27","27.324176","29.254143","18","26.527778","33","31","24.202849","21.755723","20.440714","27"
"2025-06-17T06:30:00-03:00","20","31","22","30.917127","25.884616","33.012544","23","32.309392","22","29.530417","22","29.083333","17","27.475138","27","27.22905","29.333333","18","26.5","33","31","24.202849","21.804772","20.440714","27"
"2025-06-17T06:45:00-03:00","20","31","22","31","25.538889","33.012544","23","32","22","29.446034","22","29.082873","17","27.668508","27","27.382513","29.38674","18","26.5","33","31","24.202849","21.757751","20.440714","27"
"2025-06-17T07:00:00-03:00","20","31","22","31","26.272222","33.012544","23","32","22","29.78389","22","29","17","27.60221","27","27.060773","29.672222","18","26.916667","33","31","24.202849","21.754683","20.440714","27"
"2025-06-17T07:15:00-03:00","20","31.972376","22","31","25.183333","33.012544","23","32","22.032787","29.186203","22","29","17","27.19337","27","27.642857","29.187846","18","26.083333","33","31","24.202849","21.66801","20.440714","27"
"2025-06-17T07:30:00-03:00","20","32","22","31","25.39779","33.012544","23","32","22","29.171609","22","29.116022","17","27.8","27","26.41989","29.195531","17.605556","26.138889","33","31","24.202849","21.647273","20.440714","27"
"2025-06-17T07:45:00-03:00","20","31.441989","22","31","25.240437","33.012544","23","32","22","29.876503","22","29.277778","17","27.945054","27","26.759777","29.055249","17.779006","25.922222","33","31","24.202849","21.946557","20.440714","27"
"2025-06-17T08:00:00-03:00","20","31.373627","22","31","25.743017","33.012544","23","32","22","29.554584","22","29.027778","17","27.906078","27","27.206522","29","17.966667","26.066667","33","31","24.202849","21.947432","20.440714","27"
"2025-06-17T08:15:00-03:00","20","31.430939","22","31","25.138889","33.012544","23","32","22","29.173232","22","29","17","27.773481","27","27.010929","29.635359","17.116022","26.138121","33","31","24.202849","21.947419","20.440714","27"
"2025-06-17T08:30:00-03:00","20","31","22","30.950277","25.131868","33.012544","23","32","22","29.66","21.972376","29","17","27.572222","27","26.565934","29.414364","17.270718","25.972222","33","31","24.202849","21.924022","20.440714","27"
"2025-06-17T08:45:00-03:00","20","31","22","30.994476","25.104972","33.012544","23","32","22.027778","29.665573","21.945054","28.583333","17","27.472222","27","26.928177","29.43956","17.251397","25.845303","33","31","24.202849","21.851716","20.440714","27"
"2025-06-17T09:00:00-03:00","20","31","22","31","26","33.012544","23","32","22.088398","29.665482","22","29","17","27.532967","27","27.307692","29.307692","17.28022","26.955801","33","31","24.202849","21.854147","20.440714","27"
"2025-06-17T09:15:00-03:00","20","31.027624","22","31","25.502762","33.012544","23","32","22.054946","29.704384","22","29","17","27.75","27","27.160221","29.359116","17.696132","26.388889","33","31","24.202849","21.854107","20.440714","27"
"2025-06-17T09:30:00-03:00","20","31","22","31","25.502762","33.012544","23","32","22","29.810801","22","29","17","27.251397","27","27.626373","29.166667","17.226519","26.309392","33","31","24.202849","21.854108","20.440714","27"
"2025-06-17T09:45:00-03:00","20","31","22","31","26.116022","33.012544","23","32","22.027624","29.507006","22","29","17","27.889502","27","27.283333","29.222222","17.071823","27","33","30.972376","24.202849","21.854108","20.440714","27"
"2025-06-17T10:00:00-03:00","20","31","22","31","25.254143","33.012544","23","32","22.049723","29.124158","22","29.027778","17","27.972376","27","27.357143","29.049723","17.707182","25.638889","33","31","24.202849","21.854108","20.440714","27"
"2025-06-17T10:15:00-03:00","20","31","22","31","25.127072","33.012544","23","32","22.060773","29.422559","22","29.166667","17","27.582418","27","26.895028","29.222222","17.82967","26.1","33","31","24.202849","21.854108","20.440714","27"
"2025-06-17T10:30:00-03:00","20","31","22","31","25.038889","33.012544","23","32","22","29.133886","22","29","17","27.638889","27","27.076923","29.088889","17.888889","25.944751","33","31","24.202849","21.854108","20.440714","27"
"2025-06-17T10:45:00-03:00","20","31","22","31","25.961111","33.012544","23","32","22.043956","29.880009","22","29","17","27.342541","27","27.392266","29.381216","18","26.922222","33","30.9779","24.202849","21.854108","20.440714","27"
"2025-06-17T11:00:00-03:00","20","31","22","31","25.166667","33.012544","23","32","22.01105","29.703869","21.805556","29.162011","17","27.833333","27","27.437159","29.381216","17.944134","25.805556","33","30.9","24.202849","21.854108","20.440714","27"
"2025-06-17T11:15:00-03:00","20","31","22","30.801104","25.205556","32.815153","23","32","22.027624","29.262863","21.78022","28.972222","17","26.950277","27","26.862638","29.238889","17.67033","26.259669","32.823204","30.951087","24.202849","21.854108","20.440714","27"
"2025-06-17T11:30:00-03:00","20","31","22","30.98895","25.166667","32.698009","23","32","22","29.21948","21.585636","29","17","27.917582","27","27.428571","29.265193","17.329609","26.138889","32","31","24.202849","21.854108","20.440714","27"
"2025-06-17T11:45:00-03:00","20","31","22","30.873627","26.060773","32.698009","23","32","22","29.215882","22","29","17","27.254143","27","27.721311","29.0221","18","27.222222","32","31","24.202849","21.848427","20.440714","27"
"2025-06-17T12:00:00-03:00","20","31","22","31","25.19337","32.698009","23","32","22","29.564408","21.587912","29","17","27.711111","27","27.361111","29.388889","17.244444","26.538889","32","31","24.202849","21.850911","20.440714","27"
"2025-06-17T12:15:00-03:00","20","31","22","31","25.447513","32.698009","23","32","22","29.15218","21.972376","29","17","27.403314","27","27.038461","29.083333","17.392266","26.303868","32","31","24.202849","21.85087","20.440714","27"
"2025-06-17T12:30:00-03:00","20","31","22","31","25.396648","32.698009","23","32","22.05","29.440946","21.983426","29","17","27.725274","27","27.010929","29.111111","17.222222","26.544444","32","31","24.202849","21.850871","20.440714","27"
"2025-06-17T12:45:00-03:00","20","31.467033","22","31","25.237569","33.310364","23","32","22","29.758792","21.905556","29","17","27.61326","26","27.955801","29","17.183333","26.093407","32","31","24.202849","21.850871","20.440714","27"
"2025-06-17T13:00:00-03:00","20","31.972376","22","31","25.687151","33.32167","23","32","22.076923","29.685929","22","29","17","27.309392","26","26.879121","29.111111","17.083333","26.111111","32.211111","31","24.202849","21.850871","20.440714","27"
"2025-06-17T13:15:00-03:00","20","32","22","31","25.388889","33.321484","23","32","22","29.372218","22","29","17","27.58011","26","26.956284","29.2","17.655738","25.944134","33","31","24.202849","21.50643","20.440714","27"
"2025-06-17T13:30:00-03:00","20","31.972376","22","31","25.629834","33.321488","23","32","22","29.697298","21.889502","29","17","27.745857","26","27.160221","29.160221","17.693989","26.227778","33","30.972376","24.202849","21.723498","20.440714","27"
"2025-06-17T13:45:00-03:00","20","31.861879","22","30.944751","24.905556","33.321488","23","32","22.027624","29.26719","22","29","17","27.238889","27","26.994536","29.164836","17.705556","25.855556","33","31","24.202849","21.826406","20.440714","27"
"2025-06-17T14:00:00-03:00","20","31.917582","22","30.9779","25.283333","33.321488","23","32","22.027624","29.228261","22","28.889502","17.392266","26.983517","27","27.054946","29.41989","18","26.220994","33","31","24.202849","21.883463","20.440714","27"
"2025-06-17T14:15:00-03:00","20","32","22","31","25.105556","33.321488","23","32","22.10929","29.75054","22","28.692738","17.055556","26.994476","27","26.863388","29.261111","18","25.605556","33","31","24.202849","21.885374","20.440714","27"
"2025-06-17T14:30:00-03:00","20","32","22","31","25.353591","33.321488","23","32","22.038674","29.444817","22","29","17","27.340659","27","26.327869","29.461111","17.779006","25.748603","33","31","24.202849","21.885343","20.440714","27"
"2025-06-17T14:45:00-03:00","20","31.198896","22","31","25.683333","33.193786","23","32","22.245901","29.438991","22","28.927778","17.357143","27.161111","26","26.60221","29.47486","18","26.083333","33","31","24.202849","21.885343","20.440714","27"
"2025-06-17T15:00:00-03:00","20","31","22","31","25.305556","33.190609","23","32","22.227778","29.091843","22","28.738889","17.248619","27.066299","26","26.622951","29","18","26.164836","33","31","24.202849","21.885343","20.488441","27"
"2025-06-17T15:15:00-03:00","20","31","22","31","25.038889","33.190661","23","32","22.533333","29.091843","22","29","17.472528","27.572222","26","26.021978","29.281768","18","25.638889","33.801104","31","24.202849","21.885343","20.480433","27"
"2025-06-17T15:30:00-03:00","20","31.445054","22","31.165746","24.77095","33.19066","23","32","22.464089","29.295119","22","29","18","27.165746","26","26.076923","29.248619","18","25.692738","34","31","24.202849","21.885343","20.19015","27"
"2025-06-17T15:45:00-03:00","20","31.120879","22","31","25.127072","33.19066","23","32","22","29.243524","22","28.860336","18","27.0221","","26.480663","29.138889","18","26.01676","33.222222","31","24.202849","21.885343","20.113377","27"
"2025-06-17T16:00:00-03:00","20","31.967033","22","31","25.4","33.19066","23","32","22.370166","29.243524","22","29","18","27.372222","","26.403314","29.616667","18","26.120879","33","31","24.202849","21.885343","20.381607","27"
